기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,전체_점포_수,일반_점포_수,프랜차이즈_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수
20232,11110,종로구,CS200008,한의원,135,135,0,1.5,2,0.7,1
20232,11110,종로구,CS200007,치과의원,156,156,0,0,0,1.3,2
20232,11110,종로구,CS200006,일반의원,221,221,0,2.3,5,0.5,1
20232,11110,종로구,CS200005,스포츠 강습,170,162,8,3.5,6,1.8,3
20232,11110,종로구,CS200004,컴퓨터학원,28,28,0,0,0,0,0
20232,11110,종로구,CS200003,예술학원,173,165,8,1.7,3,1.2,2
20232,11110,종로구,CS200002,외국어학원,74,73,1,0,0,6.8,5
20232,11110,종로구,CS200001,일반교습학원,266,254,12,1.9,5,1.1,3
20232,11110,종로구,CS100010,커피-음료,1600,1307,293,4.1,66,3.1,50
20232,11110,종로구,CS100009,호프-간이주점,833,762,71,5,42,3.1,26
20232,11110,종로구,CS100008,분식전문점,467,380,87,5.8,27,4.9,23
20232,11110,종로구,CS100007,치킨전문점,168,70,98,5.4,9,4.2,7
20232,11110,종로구,CS100006,패스트푸드점,236,133,103,3.8,9,3,7
20232,11110,종로구,CS100005,제과점,278,222,56,6.8,19,1.8,5
20232,11110,종로구,CS100004,양식음식점,530,494,36,2.3,12,1.5,8
20232,11110,종로구,CS100003,일식음식점,306,257,49,3.3,10,3.6,11
20232,11110,종로구,CS100002,중식음식점,231,204,27,4.8,11,3,7
20232,11110,종로구,CS100001,한식음식점,2611,2364,247,2.7,70,2.7,71
20231,11740,강동구,CS300043,전자상거래업,1168,1168,0,16.5,193,5.7,66
20231,11740,강동구,CS300042,주유소,42,42,0,0,0,0,0
20231,11740,강동구,CS300041,예술품,24,24,0,4.2,1,0,0
20231,11740,강동구,CS300040,재생용품 판매점,48,48,0,0,0,6.3,3
20231,11740,강동구,CS300039,모터사이클및부품,18,18,0,0,0,0,0
20231,11740,강동구,CS300038,자동차부품,112,111,1,2.7,3,0.9,1
20231,11740,강동구,CS300037,중고차판매,11,11,0,36.4,4,0,0
20231,11740,강동구,CS300036,조명용품,213,212,1,0.9,2,1.9,4
20231,11740,강동구,CS300035,인테리어,207,207,0,2.4,5,1,2
20231,11740,강동구,CS300034,악기,12,12,0,0,0,0,0
20231,11740,강동구,CS300033,철물점,108,108,0,0,0,2.8,3
20231,11740,강동구,CS300032,가전제품,102,102,0,1,1,3.9,4
20231,11740,강동구,CS300031,가구,143,143,0,1.4,2,6.3,9
20231,11740,강동구,CS300030,중고가구,4,4,0,0,0,0,0
20231,11740,강동구,CS300029,애완동물,100,94,6,2,2,7,7
20231,11740,강동구,CS300028,화초,272,270,2,4.8,13,1.8,5
20231,11740,강동구,CS300027,섬유제품,103,103,0,0,0,2.9,3
20231,11740,강동구,CS300026,완구,42,42,0,0,0,0,0
20231,11740,강동구,CS300025,자전거 및 기타운송장비,75,75,0,1.3,1,2.7,2
20231,11740,강동구,CS300024,운동/경기용품,163,163,0,1.2,2,1.2,2
20231,11740,강동구,CS300023,미용재료,47,47,0,2.1,1,2.1,1
20231,11740,강동구,CS300022,화장품,494,462,32,2,10,3.2,16
20231,11740,강동구,CS300021,문구,138,125,13,4.3,6,2.2,3
20231,11740,강동구,CS300020,서적,144,136,8,2.1,3,4.2,6
20231,11740,강동구,CS300019,의료기기,222,220,2,0.5,1,1.4,3
20231,11740,강동구,CS300018,의약품,394,359,35,3,12,2.3,9
20231,11740,강동구,CS300017,시계및귀금속,139,137,2,2.9,4,2.2,3
20231,11740,강동구,CS300016,안경,113,81,32,0.9,1,0.9,1
20231,11740,강동구,CS300015,가방,115,113,2,0.9,1,5.2,6
20231,11740,강동구,CS300014,신발,150,144,6,2.7,4,2.7,4
20231,11740,강동구,CS300013,유아의류,94,93,1,6.4,6,2.1,2
20231,11740,강동구,CS300012,한복점,12,12,0,0,0,0,0
20231,11740,강동구,CS300011,일반의류,1399,1396,3,3.1,44,3,42
20231,11740,강동구,CS300010,반찬가게,389,374,15,3.9,15,2.8,11
20231,11740,강동구,CS300009,청과상,329,328,1,2.7,9,2.7,9
20231,11740,강동구,CS300008,수산물판매,189,184,5,3.7,7,4.2,8
20231,11740,강동구,CS300007,육류판매,297,293,4,4,12,3,9
20231,11740,강동구,CS300006,미곡판매,154,154,0,1.3,2,2.6,4
20231,11740,강동구,CS300005,주류도매,38,38,0,0,0,0,0
20231,11740,강동구,CS300004,핸드폰,348,340,8,2.6,9,3.2,11
20231,11740,강동구,CS300003,컴퓨터및주변장치판매,168,168,0,2.4,4,3,5
20231,11740,강동구,CS300002,편의점,369,97,272,5.7,21,3.3,12
20231,11740,강동구,CS300001,슈퍼마켓,461,343,118,3.3,15,4.1,19
20231,11740,강동구,CS200047,가정용품임대,57,57,0,7,4,7,4
20231,11740,강동구,CS200046,의류임대,19,19,0,0,0,0,0
20231,11740,강동구,CS200045,비디오/서적임대,12,11,1,8.3,1,0,0
20231,11740,강동구,CS200044,여행사,97,97,0,3.1,3,1,1
20231,11740,강동구,CS200043,건축물청소,264,255,9,4.2,11,4.2,11
20231,11740,강동구,CS200042,통번역서비스,58,58,0,3.4,2,3.4,2
20231,11740,강동구,CS200041,사진관,170,169,1,5.9,10,2.4,4
20231,11740,강동구,CS200040,녹음실,22,22,0,0,0,4.5,1
20231,11740,강동구,CS200038,독서실,129,96,33,4.7,6,4.7,6
20231,11740,강동구,CS200037,노래방,248,242,6,2.4,6,4.4,11
20231,11740,강동구,CS200036,고시원,4,4,0,25,1,50,2
20231,11740,강동구,CS200035,게스트하우스,5,5,0,0,0,0,0
20231,11740,강동구,CS200034,여관,106,105,1,1.9,2,2.8,3
20231,11740,강동구,CS200033,부동산중개업,1839,1833,6,3.3,60,2.3,43
20231,11740,강동구,CS200032,가전제품수리,156,156,0,2.6,4,1.3,2
20231,11740,강동구,CS200031,세탁소,268,201,67,1.1,3,2.6,7
20231,11740,강동구,CS200030,피부관리실,289,282,7,5.2,15,2.1,6
20231,11740,강동구,CS200029,네일숍,243,241,2,3.7,9,2.1,5
20231,11740,강동구,CS200028,미용실,1077,984,93,2.8,30,2.2,24
20231,11740,강동구,CS200027,모터사이클수리,24,24,0,4.2,1,0,0
20231,11740,강동구,CS200026,자동차미용,59,50,9,1.7,1,1.7,1
20231,11740,강동구,CS200025,자동차수리,243,217,26,1.2,3,1.2,3
20231,11740,강동구,CS200024,스포츠클럽,189,173,16,6.3,12,6.9,13
20231,11740,강동구,CS200023,통신기기수리,26,26,0,7.7,2,0,0
20231,11740,강동구,CS200022,복권방,52,52,0,0,0,3.8,2
20231,11740,강동구,CS200021,기타오락장,47,46,1,2.1,1,4.3,2
20231,11740,강동구,CS200020,전자게임장,14,14,0,0,0,7.1,1
20231,11740,강동구,CS200019,PC방,81,72,9,3.7,3,3.7,3
20231,11740,강동구,CS200018,볼링장,4,4,0,0,0,0,0
20231,11740,강동구,CS200017,골프연습장,99,93,6,10.1,10,2,2
20231,11740,강동구,CS200016,당구장,172,169,3,4.1,7,6.4,11
20231,11740,강동구,CS200015,세무사사무소,126,126,0,0.8,1,0.8,1
20231,11740,강동구,CS200014,회계사사무소,11,11,0,0,0,0,0
20231,11740,강동구,CS200013,기타법무서비스,46,46,0,4.3,2,0,0
20231,11740,강동구,CS200012,법무사사무소,50,50,0,0,0,0,0
20231,11740,강동구,CS200011,변리사사무소,3,3,0,0,0,0,0
20231,11740,강동구,CS200010,변호사사무소,10,10,0,0,0,0,0
20231,11740,강동구,CS200009,동물병원,53,53,0,1.9,1,1.9,1
20231,11740,강동구,CS200008,한의원,211,211,0,2.4,5,1.9,4
20231,11740,강동구,CS200007,치과의원,251,251,0,0,0,0,0
20231,11740,강동구,CS200006,일반의원,450,450,0,0.9,4,0.4,2
20231,11740,강동구,CS200005,스포츠 강습,364,342,22,5.2,19,3.6,13
20231,11740,강동구,CS200004,컴퓨터학원,16,16,0,6.3,1,6.3,1
20231,11740,강동구,CS200003,예술학원,492,462,30,4.7,23,2.2,11
20231,11740,강동구,CS200002,외국어학원,94,92,2,8.5,8,1.1,1
20231,11740,강동구,CS200001,일반교습학원,1331,1193,138,3.7,49,2.9,38
20231,11740,강동구,CS100010,커피-음료,945,725,220,4.8,45,5,47
20231,11740,강동구,CS100009,호프-간이주점,676,592,84,2.7,18,2.7,18
20231,11740,강동구,CS100008,분식전문점,508,355,153,4.1,21,5.5,28
20231,11740,강동구,CS100007,치킨전문점,307,118,189,4.2,13,5.9,18
20231,11740,강동구,CS100006,패스트푸드점,277,122,155,5.8,16,3.2,9
20231,11740,강동구,CS100005,제과점,317,220,97,4.7,15,5,16
20231,11740,강동구,CS100004,양식음식점,223,174,49,4.5,10,2.2,5
20231,11740,강동구,CS100003,일식음식점,233,201,32,3.4,8,2.6,6
20231,11740,강동구,CS100002,중식음식점,203,167,36,6.9,14,5.4,11
20231,11740,강동구,CS100001,한식음식점,2242,1950,292,3.6,81,3.6,81
20231,11710,송파구,CS300043,전자상거래업,1698,1694,4,13.2,224,6.6,112
20231,11710,송파구,CS300042,주유소,69,69,0,1.4,1,0,0
20231,11710,송파구,CS300041,예술품,70,70,0,0,0,2.9,2
20231,11710,송파구,CS300040,재생용품 판매점,57,57,0,0,0,1.8,1
20231,11710,송파구,CS300039,모터사이클및부품,34,34,0,0,0,0,0
20231,11710,송파구,CS300038,자동차부품,247,247,0,1.6,4,1.6,4
20231,11710,송파구,CS300037,중고차판매,18,18,0,5.6,1,0,0
20231,11710,송파구,CS300036,조명용품,620,620,0,0.8,5,1.1,7
20231,11710,송파구,CS300035,인테리어,269,268,1,1.1,3,1.1,3
20231,11710,송파구,CS300034,악기,31,31,0,0,0,3.2,1
20231,11710,송파구,CS300033,철물점,132,132,0,0.8,1,1.5,2
20231,11710,송파구,CS300032,가전제품,164,164,0,1.2,2,1.8,3
20231,11710,송파구,CS300031,가구,282,282,0,0.4,1,0.7,2
20231,11710,송파구,CS300030,중고가구,3,3,0,33.3,1,0,0
20231,11710,송파구,CS300029,애완동물,177,164,13,4.5,8,2.8,5
20231,11710,송파구,CS300028,화초,400,396,4,3.3,13,3.5,14
20231,11710,송파구,CS300027,섬유제품,165,165,0,2.4,4,3,5
20231,11710,송파구,CS300026,완구,52,52,0,0,0,1.9,1
20231,11710,송파구,CS300025,자전거 및 기타운송장비,68,68,0,0,0,4.4,3
20231,11710,송파구,CS300024,운동/경기용품,334,334,0,2.7,9,2.7,9
20231,11710,송파구,CS300023,미용재료,72,72,0,1.4,1,2.8,2
20231,11710,송파구,CS300022,화장품,1101,1038,63,2.3,25,2.4,26
20231,11710,송파구,CS300021,문구,295,257,38,1.7,5,3.4,10
20231,11710,송파구,CS300020,서적,202,196,6,0.5,1,4,8
20231,11710,송파구,CS300019,의료기기,340,338,2,2.1,7,2.9,10
20231,11710,송파구,CS300018,의약품,714,670,44,2.8,20,2.1,15
20231,11710,송파구,CS300017,시계및귀금속,225,213,12,0.4,1,0.9,2
20231,11710,송파구,CS300016,안경,172,124,48,1.7,3,0,0
20231,11710,송파구,CS300015,가방,190,189,1,2.1,4,3.2,6
20231,11710,송파구,CS300014,신발,297,292,5,4,12,1.7,5
20231,11710,송파구,CS300013,유아의류,128,112,16,2.3,3,2.3,3
20231,11710,송파구,CS300012,한복점,10,10,0,0,0,0,0
20231,11710,송파구,CS300011,일반의류,2730,2722,8,2.3,64,2.9,79
20231,11710,송파구,CS300010,반찬가게,935,909,26,2.4,22,2.5,23
20231,11710,송파구,CS300009,청과상,2589,2574,15,1.4,35,1.5,39
20231,11710,송파구,CS300008,수산물판매,1266,1262,4,0.9,11,1.7,22
20231,11710,송파구,CS300007,육류판매,575,569,6,1.6,9,3,17
20231,11710,송파구,CS300006,미곡판매,215,215,0,0.9,2,2.8,6
20231,11710,송파구,CS300005,주류도매,74,74,0,4.1,3,0,0
20231,11710,송파구,CS300004,핸드폰,403,396,7,3.2,13,6.2,25
20231,11710,송파구,CS300003,컴퓨터및주변장치판매,504,504,0,1.2,6,2.6,13
20231,11710,송파구,CS300002,편의점,635,179,456,4.7,30,3.9,25
20231,11710,송파구,CS300001,슈퍼마켓,650,452,198,1.5,10,2.6,17
20231,11710,송파구,CS200047,가정용품임대,83,83,0,6,5,3.6,3
20231,11710,송파구,CS200046,의류임대,16,15,1,12.5,2,0,0
20231,11710,송파구,CS200045,비디오/서적임대,20,18,2,0,0,0,0
20231,11710,송파구,CS200044,여행사,255,255,0,3.5,9,2.7,7
20231,11710,송파구,CS200043,건축물청소,324,320,4,4,13,2.8,9
20231,11710,송파구,CS200042,통번역서비스,175,175,0,3.4,6,5.1,9
20231,11710,송파구,CS200041,사진관,327,317,10,5.5,18,1.5,5
20231,11710,송파구,CS200040,녹음실,65,65,0,1.5,1,4.6,3
20231,11710,송파구,CS200038,독서실,251,199,52,7.2,18,6,15
20231,11710,송파구,CS200037,노래방,501,491,10,3.2,16,3.2,16
20231,11710,송파구,CS200036,고시원,3,3,0,0,0,0,0
20231,11710,송파구,CS200035,게스트하우스,27,26,1,7.4,2,3.7,1
20231,11710,송파구,CS200034,여관,112,108,4,3.6,4,1.8,2
20231,11710,송파구,CS200033,부동산중개업,3073,3067,6,2.2,67,2.6,79
20231,11710,송파구,CS200032,가전제품수리,139,138,1,1.4,2,5.8,8
20231,11710,송파구,CS200031,세탁소,418,335,83,0.5,2,1.7,7
20231,11710,송파구,CS200030,피부관리실,566,543,23,5.1,29,3.4,19
20231,11710,송파구,CS200029,네일숍,383,374,9,3.9,15,2.3,9
20231,11710,송파구,CS200028,미용실,1375,1251,124,2.8,39,2,27
20231,11710,송파구,CS200027,모터사이클수리,22,21,1,4.5,1,0,0
20231,11710,송파구,CS200026,자동차미용,116,112,4,6,7,3.4,4
20231,11710,송파구,CS200025,자동차수리,319,285,34,0.3,1,1.6,5
20231,11710,송파구,CS200024,스포츠클럽,343,319,24,1.7,6,1.2,4
20231,11710,송파구,CS200023,통신기기수리,32,32,0,0,0,6.3,2
20231,11710,송파구,CS200022,복권방,55,55,0,1.8,1,1.8,1
20231,11710,송파구,CS200021,기타오락장,78,64,14,5.1,4,3.8,3
20231,11710,송파구,CS200020,전자게임장,9,9,0,0,0,0,0
20231,11710,송파구,CS200019,PC방,96,87,9,3.1,3,8.3,8
20231,11710,송파구,CS200018,볼링장,9,9,0,11.1,1,0,0
20231,11710,송파구,CS200017,골프연습장,194,182,12,3.1,6,2.1,4
20231,11710,송파구,CS200016,당구장,284,277,7,5.3,15,4.2,12
20231,11710,송파구,CS200015,세무사사무소,674,674,0,0.9,6,0.4,3
20231,11710,송파구,CS200014,회계사사무소,73,73,0,1.4,1,0,0
20231,11710,송파구,CS200013,기타법무서비스,153,153,0,3.9,6,2.6,4
20231,11710,송파구,CS200012,법무사사무소,133,133,0,2.3,3,0,0
20231,11710,송파구,CS200011,변리사사무소,72,72,0,4.2,3,1.4,1
20231,11710,송파구,CS200010,변호사사무소,240,240,0,5.4,13,2.9,7
20231,11710,송파구,CS200009,동물병원,72,72,0,0,0,0,0
20231,11710,송파구,CS200008,한의원,271,271,0,0,0,1.1,3
20231,11710,송파구,CS200007,치과의원,351,351,0,0.6,2,1.1,4
20231,11710,송파구,CS200006,일반의원,652,652,0,2.1,14,1.5,10
20231,11710,송파구,CS200005,스포츠 강습,720,700,20,5.8,42,2.2,16
20231,11710,송파구,CS200004,컴퓨터학원,28,27,1,0,0,0,0
20231,11710,송파구,CS200003,예술학원,817,779,38,3.8,31,3.1,25
20231,11710,송파구,CS200002,외국어학원,176,169,7,5.1,9,2.8,5
20231,11710,송파구,CS200001,일반교습학원,1722,1523,199,4.1,70,3.5,61
20231,11710,송파구,CS100010,커피-음료,1743,1301,442,5.3,92,4.5,79
20231,11710,송파구,CS100009,호프-간이주점,936,795,141,4.4,41,3.3,31
20231,11710,송파구,CS100008,분식전문점,782,531,251,5.1,40,4.3,34
20231,11710,송파구,CS100007,치킨전문점,417,167,250,9.4,39,4.1,17
20231,11710,송파구,CS100006,패스트푸드점,489,236,253,4.1,20,5.7,28
20231,11710,송파구,CS100005,제과점,485,351,134,4.7,23,2.7,13
20231,11710,송파구,CS100004,양식음식점,549,465,84,4.2,23,2.6,14
20231,11710,송파구,CS100003,일식음식점,513,428,85,4.7,24,5.3,27
20231,11710,송파구,CS100002,중식음식점,333,268,65,5.1,17,3.3,11
20231,11710,송파구,CS100001,한식음식점,3431,2911,520,3.6,122,4.3,147
20231,11680,강남구,CS300043,전자상거래업,2126,2124,2,10.8,229,4.4,93
20231,11680,강남구,CS300042,주유소,75,75,0,2.7,2,2.7,2
20231,11680,강남구,CS300041,예술품,326,326,0,4.9,16,1.5,5
20231,11680,강남구,CS300040,재생용품 판매점,86,86,0,2.3,2,0,0
20231,11680,강남구,CS300039,모터사이클및부품,41,41,0,4.9,2,0,0
20231,11680,강남구,CS300038,자동차부품,295,295,0,2.4,7,2.7,8
20231,11680,강남구,CS300037,중고차판매,116,116,0,0.9,1,1.7,2
20231,11680,강남구,CS300036,조명용품,719,717,2,1.5,11,1,7
20231,11680,강남구,CS300035,인테리어,272,271,1,1.8,5,1.8,5
20231,11680,강남구,CS300034,악기,40,40,0,2.5,1,0,0
20231,11680,강남구,CS300033,철물점,99,99,0,3,3,7.1,7
20231,11680,강남구,CS300032,가전제품,162,162,0,1.9,3,1.2,2
20231,11680,강남구,CS300031,가구,526,525,1,2.3,12,2.3,12
20231,11680,강남구,CS300030,중고가구,9,9,0,0,0,0,0
20231,11680,강남구,CS300029,애완동물,184,174,10,3.3,6,2.2,4
20231,11680,강남구,CS300028,화초,745,733,12,2.4,18,2.7,20
20231,11680,강남구,CS300027,섬유제품,214,213,1,0.9,2,2.3,5
20231,11680,강남구,CS300026,완구,71,71,0,1.4,1,2.8,2
20231,11680,강남구,CS300025,자전거 및 기타운송장비,51,51,0,0,0,2,1
20231,11680,강남구,CS300024,운동/경기용품,480,480,0,2.3,11,2.7,13
20231,11680,강남구,CS300023,미용재료,76,76,0,3.9,3,7.9,6
20231,11680,강남구,CS300022,화장품,2888,2812,76,2.1,60,3,86
20231,11680,강남구,CS300021,문구,370,315,55,1.4,5,0.5,2
20231,11680,강남구,CS300020,서적,306,296,10,3.6,11,3.3,10
20231,11680,강남구,CS300019,의료기기,397,396,1,1.5,6,2.3,9
20231,11680,강남구,CS300018,의약품,873,817,56,2.4,21,1.4,12
20231,11680,강남구,CS300017,시계및귀금속,534,525,9,2.4,13,1.9,10
20231,11680,강남구,CS300016,안경,246,193,53,0.4,1,0.8,2
20231,11680,강남구,CS300015,가방,326,325,1,1.8,6,1.8,6
20231,11680,강남구,CS300014,신발,328,321,7,3,10,2.1,7
20231,11680,강남구,CS300013,유아의류,128,121,7,1.6,2,3.9,5
20231,11680,강남구,CS300012,한복점,33,33,0,3,1,3,1
20231,11680,강남구,CS300011,일반의류,3860,3851,9,2.8,107,2.3,90
20231,11680,강남구,CS300010,반찬가게,949,893,56,2.7,26,2.3,22
20231,11680,강남구,CS300009,청과상,302,295,7,4.6,14,7.3,22
20231,11680,강남구,CS300008,수산물판매,206,206,0,1.9,4,1.5,3
20231,11680,강남구,CS300007,육류판매,293,283,10,3.1,9,2.4,7
20231,11680,강남구,CS300006,미곡판매,223,223,0,1.3,3,2.7,6
20231,11680,강남구,CS300005,주류도매,144,144,0,1.4,2,0.7,1
20231,11680,강남구,CS300004,핸드폰,376,373,3,1.6,6,2.4,9
20231,11680,강남구,CS300003,컴퓨터및주변장치판매,685,685,0,3.2,22,2.2,15
20231,11680,강남구,CS300002,편의점,853,265,588,3.5,30,1.9,16
20231,11680,강남구,CS300001,슈퍼마켓,729,435,294,4.3,31,3.8,28
20231,11680,강남구,CS200047,가정용품임대,98,98,0,6.1,6,2,2
20231,11680,강남구,CS200046,의류임대,232,232,0,3,7,1.7,4
20231,11680,강남구,CS200045,비디오/서적임대,16,14,2,0,0,12.5,2
20231,11680,강남구,CS200044,여행사,688,688,0,2.3,16,1.6,11
20231,11680,강남구,CS200043,건축물청소,373,368,5,5.9,22,1.9,7
20231,11680,강남구,CS200042,통번역서비스,315,315,0,2.2,7,2.5,8
20231,11680,강남구,CS200041,사진관,1295,1286,9,2.5,33,1.9,25
20231,11680,강남구,CS200040,녹음실,263,263,0,0.8,2,1.1,3
20231,11680,강남구,CS200039,DVD방,2,2,0,0,0,0,0
20231,11680,강남구,CS200038,독서실,354,298,56,6.5,23,5.9,21
20231,11680,강남구,CS200037,노래방,265,258,7,3.4,9,4.2,11
20231,11680,강남구,CS200036,고시원,6,6,0,0,0,16.7,1
20231,11680,강남구,CS200035,게스트하우스,44,42,2,6.8,3,0,0
20231,11680,강남구,CS200034,여관,141,140,1,2.8,4,5.7,8
20231,11680,강남구,CS200033,부동산중개업,6171,6161,10,3.2,197,2.3,144
20231,11680,강남구,CS200032,가전제품수리,118,118,0,5.1,6,0.8,1
20231,11680,강남구,CS200031,세탁소,446,379,67,1.8,8,1.6,7
20231,11680,강남구,CS200030,피부관리실,949,909,40,3.7,35,2.8,27
20231,11680,강남구,CS200029,네일숍,477,459,18,4.8,23,2.3,11
20231,11680,강남구,CS200028,미용실,1666,1528,138,1.9,32,2.5,42
20231,11680,강남구,CS200027,모터사이클수리,24,24,0,0,0,4.2,1
20231,11680,강남구,CS200026,자동차미용,127,123,4,3.1,4,5.5,7
20231,11680,강남구,CS200025,자동차수리,267,239,28,1.1,3,1.9,5
20231,11680,강남구,CS200024,스포츠클럽,557,542,15,2.9,16,3.8,21
20231,11680,강남구,CS200023,통신기기수리,40,40,0,7.5,3,0,0
20231,11680,강남구,CS200022,복권방,33,33,0,0,0,3,1
20231,11680,강남구,CS200021,기타오락장,134,111,23,8.2,11,8.2,11
20231,11680,강남구,CS200020,전자게임장,22,22,0,0,0,4.5,1
20231,11680,강남구,CS200019,PC방,90,80,10,4.4,4,4.4,4
20231,11680,강남구,CS200018,볼링장,9,9,0,0,0,0,0
20231,11680,강남구,CS200017,골프연습장,299,284,15,4,12,2,6
20231,11680,강남구,CS200016,당구장,296,293,3,3,9,2.7,8
20231,11680,강남구,CS200015,세무사사무소,1675,1675,0,1.2,20,0.7,11
20231,11680,강남구,CS200014,회계사사무소,259,259,0,0.4,1,1.2,3
20231,11680,강남구,CS200013,기타법무서비스,379,379,0,3.2,12,0.8,3
20231,11680,강남구,CS200012,법무사사무소,235,235,0,0.9,2,1.3,3
20231,11680,강남구,CS200011,변리사사무소,475,475,0,2.5,12,1.3,6
20231,11680,강남구,CS200010,변호사사무소,677,677,0,4,27,3.4,23
20231,11680,강남구,CS200009,동물병원,98,96,2,1,1,1,1
20231,11680,강남구,CS200008,한의원,442,442,0,2.3,10,1.8,8
20231,11680,강남구,CS200007,치과의원,577,577,0,1.9,11,1.4,8
20231,11680,강남구,CS200006,일반의원,2048,2048,0,2.1,43,0.9,19
20231,11680,강남구,CS200005,스포츠 강습,973,943,30,5.3,52,2.4,23
20231,11680,강남구,CS200004,컴퓨터학원,70,68,2,2.9,2,4.3,3
20231,11680,강남구,CS200003,예술학원,936,909,27,4.1,38,2.8,26
20231,11680,강남구,CS200002,외국어학원,380,371,9,3.7,14,2.9,11
20231,11680,강남구,CS200001,일반교습학원,2991,2849,142,4.2,127,2.8,83
20231,11680,강남구,CS100010,커피-음료,2561,1917,644,3.1,80,3.6,92
20231,11680,강남구,CS100009,호프-간이주점,1324,1163,161,5.9,78,3.9,52
20231,11680,강남구,CS100008,분식전문점,922,697,225,5,46,5.9,54
20231,11680,강남구,CS100007,치킨전문점,384,136,248,4.7,18,3.9,15
20231,11680,강남구,CS100006,패스트푸드점,647,340,307,4.2,27,4.2,27
20231,11680,강남구,CS100005,제과점,597,425,172,4.9,29,4.2,25
20231,11680,강남구,CS100004,양식음식점,1396,1253,143,4.1,57,3.9,54
20231,11680,강남구,CS100003,일식음식점,974,853,121,4.8,47,3.1,30
20231,11680,강남구,CS100002,중식음식점,495,421,74,3.6,18,4.4,22
20231,11680,강남구,CS100001,한식음식점,5002,4329,673,4.5,226,4.3,217
20231,11650,서초구,CS300043,전자상거래업,1391,1390,1,7.3,102,3.6,50
20231,11650,서초구,CS300042,주유소,63,63,0,1.6,1,0,0
20231,11650,서초구,CS300041,예술품,134,134,0,0.7,1,1.5,2
20231,11650,서초구,CS300040,재생용품 판매점,84,84,0,2.4,2,3.6,3
20231,11650,서초구,CS300039,모터사이클및부품,27,27,0,0,0,0,0
20231,11650,서초구,CS300038,자동차부품,225,224,1,2.7,6,0,0
20231,11650,서초구,CS300037,중고차판매,124,124,0,1.6,2,1.6,2
20231,11650,서초구,CS300036,조명용품,594,594,0,1.3,8,1.2,7
20231,11650,서초구,CS300035,인테리어,186,186,0,1.6,3,1.6,3
20231,11650,서초구,CS300034,악기,163,163,0,0.6,1,0,0
20231,11650,서초구,CS300033,철물점,78,78,0,0,0,1.3,1
20231,11650,서초구,CS300032,가전제품,169,169,0,1.8,3,1.2,2
20231,11650,서초구,CS300031,가구,350,348,2,0.9,3,3.1,11
20231,11650,서초구,CS300030,중고가구,14,14,0,7.1,1,7.1,1
20231,11650,서초구,CS300029,애완동물,92,87,5,7.6,7,2.2,2
20231,11650,서초구,CS300028,화초,883,879,4,2.3,20,1.1,10
20231,11650,서초구,CS300027,섬유제품,255,254,1,0.4,1,2.7,7
20231,11650,서초구,CS300026,완구,60,60,0,1.7,1,0,0
20231,11650,서초구,CS300025,자전거 및 기타운송장비,55,55,0,0,0,3.6,2
20231,11650,서초구,CS300024,운동/경기용품,274,274,0,1.5,4,2.6,7
20231,11650,서초구,CS300023,미용재료,66,66,0,1.5,1,1.5,1
20231,11650,서초구,CS300022,화장품,1258,1212,46,1.8,23,2.1,26
20231,11650,서초구,CS300021,문구,273,239,34,1.1,3,2.2,6
20231,11650,서초구,CS300020,서적,291,284,7,3.4,10,2.1,6
20231,11650,서초구,CS300019,의료기기,300,300,0,0.7,2,0.3,1
20231,11650,서초구,CS300018,의약품,550,526,24,2.4,13,1.8,10
20231,11650,서초구,CS300017,시계및귀금속,239,233,6,2.9,7,0.4,1
20231,11650,서초구,CS300016,안경,136,110,26,2.2,3,0.7,1
20231,11650,서초구,CS300015,가방,192,190,2,1,2,1,2
20231,11650,서초구,CS300014,신발,187,184,3,1.1,2,2.7,5
20231,11650,서초구,CS300013,유아의류,101,96,5,0,0,4,4
20231,11650,서초구,CS300012,한복점,16,16,0,0,0,18.8,3
20231,11650,서초구,CS300011,일반의류,2076,2073,3,1.9,40,2.6,54
20231,11650,서초구,CS300010,반찬가게,586,570,16,2.9,17,2.2,13
20231,11650,서초구,CS300009,청과상,190,188,2,3.7,7,4.2,8
20231,11650,서초구,CS300008,수산물판매,104,104,0,1.9,2,4.8,5
20231,11650,서초구,CS300007,육류판매,190,188,2,0.5,1,7.4,14
20231,11650,서초구,CS300006,미곡판매,928,928,0,1.2,11,1.6,15
20231,11650,서초구,CS300005,주류도매,85,85,0,1.2,1,2.4,2
20231,11650,서초구,CS300004,핸드폰,314,311,3,2.2,7,2.5,8
20231,11650,서초구,CS300003,컴퓨터및주변장치판매,724,723,1,1,7,1,7
20231,11650,서초구,CS300002,편의점,495,137,358,3.2,16,4.8,24
20231,11650,서초구,CS300001,슈퍼마켓,426,254,172,3.3,14,3.5,15
20231,11650,서초구,CS200047,가정용품임대,88,87,1,2.3,2,2.3,2
20231,11650,서초구,CS200046,의류임대,34,34,0,0,0,0,0
20231,11650,서초구,CS200045,비디오/서적임대,14,14,0,14.3,2,0,0
20231,11650,서초구,CS200044,여행사,412,412,0,2.2,9,2.7,11
20231,11650,서초구,CS200043,건축물청소,272,268,4,3.3,9,1.8,5
20231,11650,서초구,CS200042,통번역서비스,237,237,0,3.4,8,3.8,9
